Name,URL,Contract Length,Contract Value,Contract Date
Michal Kempný,/players/michal-kempny,"LENGTH: 4 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $10,000,000,VALUE: $1,137,500,VALUE: $900,000","SIGNING DATE: June 29, 2018,SIGNING DATE: May 23, 2016,SIGNING DATE: May 27, 2017"
Oliver Bjorkstrand,/players/oliver-bjorkstrand,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $7,500,000,VALUE: $2,800,000","SIGNING DATE: July 15, 2018,SIGNING DATE: December 26, 2013"
Nick Jensen,/players/nick-jensen,"LENGTH: 4 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $10,000,000,VALUE: $1,800,000,VALUE: $1,175,000,VALUE: $1,625,000","SIGNING DATE: February 22, 2019,SIGNING DATE: May  2, 2013,SIGNING DATE: July 13, 2015,SIGNING DATE: February 27, 2017"
Thomas Hickey,/players/thomas-hickey,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $10,000,000,VALUE: $4,125,000,VALUE: $700,000,VALUE: $1,350,000,VALUE: $6,600,000","SIGNING DATE: July  1, 2018,SIGNING DATE: July 16, 2007,SIGNING DATE: July 18, 2012,SIGNING DATE: July 18, 2013,SIGNING DATE: July  1, 2015"
Brayden McNabb,/players/brayden-mcnabb,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $10,000,000,VALUE: $2,700,000,VALUE: $1,300,000,VALUE: $3,400,000","SIGNING DATE: November 29, 2017,SIGNING DATE: May 18, 2011,SIGNING DATE: July 15, 2014,SIGNING DATE: June  4, 2016"
Frank Vatrano,/players/frank-vatrano,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $7,600,000,VALUE: $2,775,000,VALUE: $925,000","SIGNING DATE: February 23, 2019,SIGNING DATE: March 15, 2015,SIGNING DATE: June 29, 2018"
Sam Bennett,/players/sam-bennett,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $5,100,000,VALUE: $9,675,000,VALUE: $3,900,000","SIGNING DATE: July 24, 2019,SIGNING DATE: July 26, 2014,SIGNING DATE: September  6, 2017"
Anders Nilsson,/players/anders-nilsson,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $5,200,000,VALUE: $5,250,000,VALUE: $1,000,000,VALUE: $1,000,000,VALUE: $5,000,000","SIGNING DATE: May 29, 2019,SIGNING DATE: July  6, 2011,SIGNING DATE: July  6, 2015,SIGNING DATE: July  2, 2016,SIGNING DATE: July  1, 2017"
Ondrej Kase,/players/ondrej-kase,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $7,800,000,VALUE: $2,120,000","SIGNING DATE: August 15, 2018,SIGNING DATE: May 16, 2015"
Joel Armia,/players/joel-armia,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $5,200,000,VALUE: $3,825,000,VALUE: $1,850,000,VALUE: $1,850,000","SIGNING DATE: July 11, 2019,SIGNING DATE: June 17, 2012,SIGNING DATE: July 14, 2016,SIGNING DATE: July 13, 2018"
Sean Walker,/players/sean-walker,"LENGTH: 4 YEARS,LENGTH: 2 YEARS","VALUE: $10,600,000,VALUE: $1,490,000","SIGNING DATE: September 11, 2020,SIGNING DATE: July  2, 2018"
Markus Nutivaara,/players/markus-nutivaara,"LENGTH: 4 YEARS,LENGTH: 2 YEARS","VALUE: $10,800,000,VALUE: $1,850,000","SIGNING DATE: March 29, 2018,SIGNING DATE: May  3, 2016"
Carson Soucy,/players/carson-soucy,"LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $8,250,000,VALUE: $1,850,000,VALUE: $750,000","SIGNING DATE: October  5, 2020,SIGNING DATE: April 10, 2017,SIGNING DATE: July 16, 2019"
David Rittich,/players/david-rittich,"LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $5,500,000,VALUE: $925,000,VALUE: $725,000,VALUE: $800,000","SIGNING DATE: July 27, 2019,SIGNING DATE: June 13, 2016,SIGNING DATE: July 22, 2017,SIGNING DATE: July 26, 2018"
Miles Wood,/players/miles-wood,"LENGTH: 4 YEARS,LENGTH: 3 YEARS","VALUE: $11,000,000,VALUE: $2,775,000","SIGNING DATE: September 22, 2018,SIGNING DATE: April  8, 2016"
John Moore,/players/john-moore,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 3 YEARS","VALUE: $13,750,000,VALUE: $3,075,000,VALUE: $850,500,VALUE: $5,000,000","SIGNING DATE: July  1, 2018,SIGNING DATE: July 21, 2009,SIGNING DATE: September 20, 2014,SIGNING DATE: July  1, 2015"
Oskar Sundqvist,/players/oskar-sundqvist,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $11,000,000,VALUE: $2,775,000,VALUE: $675,000,VALUE: $700,000","SIGNING DATE: July 21, 2019,SIGNING DATE: June  5, 2014,SIGNING DATE: July  1, 2017,SIGNING DATE: July  6, 2018"
Riley Nash,/players/riley-nash,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $8,250,000,VALUE: $2,625,000,VALUE: $1,150,000,VALUE: $1,150,000,VALUE: $1,800,000","SIGNING DATE: July  1, 2018,SIGNING DATE: July 19, 2010,SIGNING DATE: July  8, 2013,SIGNING DATE: July  1, 2015,SIGNING DATE: July  1, 2016"
Carter Hutton,/players/carter-hutton,"LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $8,250,000,VALUE: $600,000,VALUE: $525,000,VALUE: $525,000,VALUE: $550,000,VALUE: $145,000,VALUE: $2,250,000","SIGNING DATE: July  1, 2018,SIGNING DATE: April 26, 2010,SIGNING DATE: February 24, 2012,SIGNING DATE: June 20, 2012,SIGNING DATE: July  5, 2013,SIGNING DATE: June  5, 2014,SIGNING DATE: July  1, 2016"
Chandler Stephenson,/players/chandler-stephenson,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $11,000,000,VALUE: $2,775,000,VALUE: $1,300,000,VALUE: $1,050,000","SIGNING DATE: October  7, 2020,SIGNING DATE: May 26, 2014,SIGNING DATE: June 29, 2017,SIGNING DATE: July 26, 2019"
Carl Hagelin,/players/carl-hagelin,"LENGTH: 4 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $11,000,000,VALUE: $1,750,000,VALUE: $4,500,000,VALUE: $16,000,000","SIGNING DATE: June 16, 2019,SIGNING DATE: April 16, 2011,SIGNING DATE: July 10, 2013,SIGNING DATE: August 14, 2015"
Richard Pánik,/players/richard-panik,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $11,000,000,VALUE: $2,700,000,VALUE: $735,000,VALUE: $975,000,VALUE: $875,000,VALUE: $5,600,000","SIGNING DATE: July  1, 2019,SIGNING DATE: May 12, 2011,SIGNING DATE: July 11, 2014,SIGNING DATE: July  1, 2015,SIGNING DATE: June 15, 2016,SIGNING DATE: May 11, 2017"
Danton Heinen,/players/danton-heinen,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $5,600,000,VALUE: $2,987,500","SIGNING DATE: July  9, 2019,SIGNING DATE: April 11, 2016"
Joonas Korpisalo,/players/joonas-korpisalo,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $5,600,000,VALUE: $2,775,000,VALUE: $1,800,000,VALUE: $1,150,000","SIGNING DATE: April 17, 2020,SIGNING DATE: March 21, 2014,SIGNING DATE: June  9, 2017,SIGNING DATE: July  1, 2019"
Brandon Carlo,/players/brandon-carlo,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $5,700,000,VALUE: $2,775,000","SIGNING DATE: September 17, 2019,SIGNING DATE: September 25, 2015"
Jake McCabe,/players/jake-mccabe,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $5,700,000,VALUE: $2,775,000,VALUE: $4,800,000","SIGNING DATE: August  3, 2019,SIGNING DATE: April  2, 2014,SIGNING DATE: June 30, 2016"
Matt Calvert,/players/matt-calvert,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $8,550,000,VALUE: $2,675,000,VALUE: $1,975,000,VALUE: $6,600,000","SIGNING DATE: July  1, 2018,SIGNING DATE: March 18, 2010,SIGNING DATE: April 23, 2013,SIGNING DATE: July  9, 2015"
Colton Sissons,/players/colton-sissons,"LENGTH: 7 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $20,000,000,VALUE: $2,725,000,VALUE: $1,875,000","SIGNING DATE: July 23, 2019,SIGNING DATE: September 15, 2012,SIGNING DATE: February 22, 2016"
Marcus Foligno,/players/marcus-foligno,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $11,500,000,VALUE: $2,700,000,VALUE: $3,750,000,VALUE: $2,250,000","SIGNING DATE: September 14, 2017,SIGNING DATE: May 26, 2011,SIGNING DATE: July  1, 2014,SIGNING DATE: July 14, 2016"
Adam Lowry,/players/adam-lowry,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $8,750,000,VALUE: $2,775,000,VALUE: $2,250,000","SIGNING DATE: July 19, 2018,SIGNING DATE: April 16, 2013,SIGNING DATE: July 14, 2016"
Jared McCann,/players/jared-mccann,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $5,880,000,VALUE: $3,412,500,VALUE: $2,500,000","SIGNING DATE: September 18, 2020,SIGNING DATE: July 26, 2014,SIGNING DATE: July  1, 2018"
Robby Fabbri,/players/robby-fabbri,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $5,900,000,VALUE: $3,412,500,VALUE: $925,000,VALUE: $900,000","SIGNING DATE: August 24, 2020,SIGNING DATE: September  7, 2014,SIGNING DATE: July  3, 2018,SIGNING DATE: July 12, 2019"
Neal Pionk,/players/neal-pionk,"LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $6,000,000,VALUE: $3,550,000","SIGNING DATE: July 21, 2019,SIGNING DATE: May  1, 2017"
Dylan DeMelo,/players/dylan-demelo,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $12,000,000,VALUE: $2,250,000,VALUE: $1,300,000,VALUE: $1,800,000","SIGNING DATE: October  7, 2020,SIGNING DATE: April 20, 2012,SIGNING DATE: July 11, 2016,SIGNING DATE: July  7, 2018"
Kevin Fiala,/players/kevin-fiala,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $6,000,000,VALUE: $2,775,000","SIGNING DATE: September 11, 2019,SIGNING DATE: July 15, 2014"
Jay Beagle,/players/jay-beagle,"LENGTH: 4 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $12,000,000,VALUE: $1,750,000,VALUE: $1,025,000,VALUE: $2,700,000,VALUE: $5,250,000","SIGNING DATE: July  1, 2018,SIGNING DATE: March 26, 2008,SIGNING DATE: July 15, 2010,SIGNING DATE: July  5, 2012,SIGNING DATE: June 29, 2015"
Antoine Roussel,/players/antoine-roussel,"LENGTH: 4 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $12,000,000,VALUE: $1,225,000,VALUE: $8,000,000","SIGNING DATE: July  1, 2018,SIGNING DATE: July  2, 2012,SIGNING DATE: July 22, 2014"
Patrik Nemeth,/players/patrik-nemeth,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $6,000,000,VALUE: $2,700,000,VALUE: $1,800,000,VALUE: $945,000,VALUE: $2,500,000","SIGNING DATE: July  1, 2019,SIGNING DATE: April 21, 2011,SIGNING DATE: June 17, 2015,SIGNING DATE: July  1, 2017,SIGNING DATE: August  1, 2018"
Valtteri Filppula,/players/valtteri-filppula,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 5 YEARS,LENGTH: 5 YEARS,LENGTH: 1 YEAR","VALUE: $6,000,000,VALUE: $2,200,000,VALUE: $15,000,000,VALUE: $25,000,000,VALUE: $2,750,000","SIGNING DATE: July  1, 2019,SIGNING DATE: August 19, 2005,SIGNING DATE: July 30, 2008,SIGNING DATE: July  5, 2013,SIGNING DATE: July  1, 2018"
Jonathan Bernier,/players/jonathan-bernier,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $9,000,000,VALUE: $2,700,000,VALUE: $2,500,000,VALUE: $5,800,000,VALUE: $8,300,000,VALUE: $2,750,000","SIGNING DATE: July  1, 2018,SIGNING DATE: October 13, 2006,SIGNING DATE: October  4, 2010,SIGNING DATE: July  5, 2013,SIGNING DATE: August  2, 2015,SIGNING DATE: July  1, 2017"
Leo Komarov,/players/leo-komarov,"LENGTH: 4 YEARS,LENGTH: 1 YEAR,LENGTH: 4 YEARS","VALUE: $12,000,000,VALUE: $1,200,000,VALUE: $11,800,000","SIGNING DATE: July  1, 2018,SIGNING DATE: May  5, 2012,SIGNING DATE: July  1, 2014"
Phillip Danault,/players/phillip-danault,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $9,250,000,VALUE: $3,075,000,VALUE: $1,825,000","SIGNING DATE: July 15, 2018,SIGNING DATE: January  1, 2012,SIGNING DATE: July  5, 2016"
Derek Ryan,/players/derek-ryan,"LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $9,375,000,VALUE: $600,000,VALUE: $600,000,VALUE: $1,425,000","SIGNING DATE: July  1, 2018,SIGNING DATE: June 15, 2015,SIGNING DATE: June 16, 2016,SIGNING DATE: June 26, 2017"
Petr Mrázek,/players/petr-mrazek,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $6,250,000,VALUE: $2,450,000,VALUE: $737,500,VALUE: $8,000,000,VALUE: $1,500,000","SIGNING DATE: July  1, 2019,SIGNING DATE: October 27, 2011,SIGNING DATE: July  1, 2014,SIGNING DATE: July 27, 2016,SIGNING DATE: July  1, 2018"
Kasperi Kapanen,/players/kasperi-kapanen,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $9,600,000,VALUE: $2,775,000","SIGNING DATE: June 28, 2019,SIGNING DATE: July 12, 2014"
Zack Kassian,/players/zack-kassian,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 3 YEARS","VALUE: $12,800,000,VALUE: $2,700,000,VALUE: $3,500,000,VALUE: $1,500,000,VALUE: $5,850,000","SIGNING DATE: January 29, 2020,SIGNING DATE: November  2, 2010,SIGNING DATE: July  4, 2014,SIGNING DATE: May 19, 2016,SIGNING DATE: June 26, 2017"
Pavel Buchnevich,/players/pavel-buchnevich,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $6,500,000,VALUE: $2,775,000","SIGNING DATE: July 26, 2019,SIGNING DATE: May 13, 2016"
Travis Sanheim,/players/travis-sanheim,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $6,500,000,VALUE: $2,775,000","SIGNING DATE: June 24, 2019,SIGNING DATE: October  5, 2014"
Eric Staal,/players/eric-staal,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 7 YEARS,LENGTH: 3 YEARS","VALUE: $6,500,000,VALUE: $2,182,400,VALUE: $13,500,000,VALUE: $57,750,000,VALUE: $10,500,000","SIGNING DATE: February 25, 2019,SIGNING DATE: Unknown,SIGNING DATE: July  1, 2006,SIGNING DATE: September 11, 2008,SIGNING DATE: July  1, 2016"
Zack Smith,/players/zack-smith,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $13,000,000,VALUE: $1,750,000,VALUE: $1,400,000,VALUE: $7,550,000","SIGNING DATE: January 23, 2017,SIGNING DATE: August 14, 2008,SIGNING DATE: May 20, 2011,SIGNING DATE: September  5, 2012"
Andrew Cogliano,/players/andrew-cogliano,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 3 YEARS,LENGTH: 4 YEARS","VALUE: $9,750,000,VALUE: $3,400,000,VALUE: $1,000,000,VALUE: $7,170,000,VALUE: $12,000,000","SIGNING DATE: January 12, 2018,SIGNING DATE: May  2, 2007,SIGNING DATE: September 10, 2010,SIGNING DATE: July 19, 2011,SIGNING DATE: January  4, 2014"
Marco Scandella,/players/marco-scandella,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 5 YEARS","VALUE: $13,100,000,VALUE: $2,625,000,VALUE: $2,050,000,VALUE: $20,000,000","SIGNING DATE: April 16, 2020,SIGNING DATE: April  6, 2009,SIGNING DATE: June 17, 2013,SIGNING DATE: November 29, 2014"
Philipp Grubauer,/players/philipp-grubauer,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $10,000,000,VALUE: $1,945,000,VALUE: $1,500,000,VALUE: $1,500,000","SIGNING DATE: June 23, 2018,SIGNING DATE: October  4, 2010,SIGNING DATE: June 15, 2015,SIGNING DATE: July  6, 2017"
Jakub Vrána,/players/jakub-vrana,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $6,700,000,VALUE: $4,275,000","SIGNING DATE: July 16, 2019,SIGNING DATE: July 15, 2014"
Casey Cizikas,/players/casey-cizikas,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $16,750,000,VALUE: $2,700,000,VALUE: $2,000,000","SIGNING DATE: June  2, 2016,SIGNING DATE: May 31, 2011,SIGNING DATE: July 15, 2014"
Sven Baertschi,/players/sven-baertschi,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $10,100,000,VALUE: $4,368,750,VALUE: $900,000,VALUE: $3,700,000","SIGNING DATE: July  1, 2018,SIGNING DATE: July  5, 2011,SIGNING DATE: July 28, 2015,SIGNING DATE: June 16, 2016"
Ryan Dzingel,/players/ryan-dzingel,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $6,750,000,VALUE: $1,800,000,VALUE: $750,000,VALUE: $3,600,000","SIGNING DATE: July 12, 2019,SIGNING DATE: April  2, 2014,SIGNING DATE: July  5, 2016,SIGNING DATE: July 21, 2017"
Andreas Johnsson,/players/andreas-johnsson,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $13,600,000,VALUE: $2,775,000,VALUE: $787,500","SIGNING DATE: June 28, 2019,SIGNING DATE: June  4, 2015,SIGNING DATE: July 13, 2018"
Paul Byron,/players/paul-byron,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 3 YEARS","VALUE: $13,600,000,VALUE: $1,665,000,VALUE: $560,000,VALUE: $643,500,VALUE: $600,000,VALUE: $900,000,VALUE: $3,500,000","SIGNING DATE: September 23, 2018,SIGNING DATE: June  1, 2009,SIGNING DATE: July  4, 2012,SIGNING DATE: July 20, 2013,SIGNING DATE: July  3, 2014,SIGNING DATE: July 26, 2015,SIGNING DATE: February 23, 2016"
James Reimer,/players/james-reimer,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $17,000,000,VALUE: $1,790,000,VALUE: $5,400,000,VALUE: $4,600,000","SIGNING DATE: July  1, 2016,SIGNING DATE: March 19, 2008,SIGNING DATE: June  9, 2011,SIGNING DATE: July 26, 2014"
Alexander Kerfoot,/players/alexander-kerfoot,"LENGTH: 4 YEARS,LENGTH: 2 YEARS","VALUE: $14,000,000,VALUE: $2,275,000","SIGNING DATE: July  4, 2019,SIGNING DATE: August 23, 2017"
J.T. Compher,/players/jt-compher,"LENGTH: 4 YEARS,LENGTH: 3 YEARS","VALUE: $14,000,000,VALUE: $3,000,000","SIGNING DATE: July 17, 2019,SIGNING DATE: April 25, 2016"
Brandon Tanev,/players/brandon-tanev,"LENGTH: 6 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $21,000,000,VALUE: $925,000,VALUE: $874,125,VALUE: $700,000,VALUE: $1,150,000","SIGNING DATE: July  1, 2019,SIGNING DATE: March 30, 2016,SIGNING DATE: July 21, 2016,SIGNING DATE: July 10, 2017,SIGNING DATE: July 22, 2018"
Tristan Jarry,/players/tristan-jarry,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $10,500,000,VALUE: $2,775,000,VALUE: $1,350,000","SIGNING DATE: October  3, 2020,SIGNING DATE: September  8, 2013,SIGNING DATE: July 26, 2018"
Cal Clutterbuck,/players/cal-clutterbuck,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 4 YEARS","VALUE: $17,500,000,VALUE: $2,177,500,VALUE: $4,200,000,VALUE: $11,000,000","SIGNING DATE: December  9, 2016,SIGNING DATE: May 26, 2007,SIGNING DATE: February 25, 2010,SIGNING DATE: July  9, 2013"
Brett Connolly,/players/brett-connolly,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $14,000,000,VALUE: $4,900,000,VALUE: $850,500,VALUE: $1,025,000,VALUE: $850,000,VALUE: $3,000,000","SIGNING DATE: July  1, 2019,SIGNING DATE: July  1, 2011,SIGNING DATE: July 10, 2014,SIGNING DATE: July  6, 2015,SIGNING DATE: July  1, 2016,SIGNING DATE: June 26, 2017"
Lars Eller,/players/lars-eller,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $17,500,000,VALUE: $3,900,000,VALUE: $2,650,000,VALUE: $14,000,000","SIGNING DATE: February 10, 2018,SIGNING DATE: May 13, 2008,SIGNING DATE: July  7, 2012,SIGNING DATE: July 24, 2014"
Joel Edmundson,/players/joel-edmundson,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $14,000,000,VALUE: $2,775,000,VALUE: $2,100,000,VALUE: $3,000,000,VALUE: $3,100,000","SIGNING DATE: September 16, 2020,SIGNING DATE: March  6, 2013,SIGNING DATE: April  8, 2016,SIGNING DATE: July 24, 2018,SIGNING DATE: August  6, 2019"
Micheal Ferland,/players/micheal-ferland,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $14,000,000,VALUE: $2,475,000,VALUE: $1,650,000,VALUE: $3,500,000","SIGNING DATE: July 10, 2019,SIGNING DATE: December  5, 2011,SIGNING DATE: September 10, 2015,SIGNING DATE: July 13, 2017"
Ben Chiarot,/players/ben-chiarot,"LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $10,500,000,VALUE: $1,855,000,VALUE: $600,000,VALUE: $1,700,000,VALUE: $2,800,000","SIGNING DATE: July  4, 2019,SIGNING DATE: March 15, 2011,SIGNING DATE: July 26, 2014,SIGNING DATE: June 18, 2015,SIGNING DATE: June 24, 2017"
Bryan Rust,/players/bryan-rust,"LENGTH: 4 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $14,000,000,VALUE: $1,800,000,VALUE: $1,280,000","SIGNING DATE: June 26, 2018,SIGNING DATE: April  1, 2014,SIGNING DATE: March 14, 2016"
Will Butcher,/players/will-butcher,"LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $11,200,000,VALUE: $7,550,000","SIGNING DATE: July 31, 2019,SIGNING DATE: August 27, 2017"
Brendan Gallagher,/players/brendan-gallagher,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $22,500,000,VALUE: $2,700,000","SIGNING DATE: November 29, 2014,SIGNING DATE: November 16, 2011"
Mattias Ekholm,/players/mattias-ekholm,"LENGTH: 6 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $22,500,000,VALUE: $3,075,000,VALUE: $2,075,000","SIGNING DATE: October 26, 2015,SIGNING DATE: May 12, 2011,SIGNING DATE: July  9, 2014"
Boone Jenner,/players/boone-jenner,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $15,000,000,VALUE: $2,775,000,VALUE: $5,800,000","SIGNING DATE: July  5, 2018,SIGNING DATE: March 28, 2012,SIGNING DATE: February 29, 2016"
Tanner Pearson,/players/tanner-pearson,"LENGTH: 4 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $15,000,000,VALUE: $2,775,000,VALUE: $2,800,000","SIGNING DATE: May  9, 2017,SIGNING DATE: August  7, 2012,SIGNING DATE: April  2, 2015"
Rickard Rakell,/players/rickard-rakell,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $22,800,000,VALUE: $2,775,000","SIGNING DATE: October 14, 2016,SIGNING DATE: July  2, 2012"
Darren Helm,/players/darren-helm,"LENGTH: 5 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 4 YEARS","VALUE: $19,250,000,VALUE: $1,798,332,VALUE: $1,825,000,VALUE: $8,500,000","SIGNING DATE: July  1, 2016,SIGNING DATE: September 27, 2006,SIGNING DATE: August  4, 2010,SIGNING DATE: July 19, 2012"
Connor Murphy,/players/connor-murphy,"LENGTH: 6 YEARS,LENGTH: 3 YEARS","VALUE: $23,100,000,VALUE: $3,412,500","SIGNING DATE: July 28, 2016,SIGNING DATE: August  4, 2011"
